name	length	type	molecule	unit	aliases
chrUn_DS485796v1	1049	unplaced		primary	NW_001847085.1,DS485796.1,211000022279424
chrUn_DS485802v1	1048	unplaced		primary	NW_001847091.1,DS485802.1,211000022279286
chrUn_DS485803v1	1048	unplaced		primary	NW_001847092.1,DS485803.1,211000022279258
chrUn_DS485806v1	1048	unplaced		primary	NW_001847095.1,DS485806.1,211000022280069
chrUn_DS485807v1	1048	unplaced		primary	NW_001847096.1,DS485807.1,211000022280149
chrUn_DS485808v1	1047	unplaced		primary	NW_001847097.1,DS485808.1,211000022278339
chrUn_DS485810v1	1047	unplaced		primary	NW_001847099.1,DS485810.1,211000022278641
chrUn_DS485812v1	1047	unplaced		primary	NW_001847101.1,DS485812.1,211000022278804
chrUn_DS485818v1	1045	unplaced		primary	NW_001847107.1,DS485818.1,211000022279465
chrUn_DS485820v1	1045	unplaced		primary	NW_001847109.1,DS485820.1,211000022279168
chrUn_DS485821v1	1045	unplaced		primary	NW_001847110.1,DS485821.1,211000022278535
chrUn_DS485822v1	1045	unplaced		primary	NW_001847111.1,DS485822.1,211000022278240
chrUn_DS485823v1	1044	unplaced		primary	NW_001847112.1,DS485823.1,211000022279387
chrUn_DS485825v1	1044	unplaced		primary	NW_001847114.1,DS485825.1,211000022278427
chrUn_DS485826v1	1044	unplaced		primary	NW_001847115.1,DS485826.1,211000022278985
chrUn_DS485827v1	1043	unplaced		primary	NW_001847116.1,DS485827.1,211000022279771
chrUn_DS485828v1	1043	unplaced		primary	NW_001847117.1,DS485828.1,211000022278996
chrUn_DS485832v1	1042	unplaced		primary	NW_001847121.1,DS485832.1,211000022280168
chrUn_DS485833v1	1042	unplaced		primary	NW_001847122.1,DS485833.1,211000022279740
chrUn_DS485838v1	1042	unplaced		primary	NW_001847127.1,DS485838.1,211000022278599
chrUn_DS485841v1	1041	unplaced		primary	NW_001847130.1,DS485841.1,211000022279329
chrUn_DS485842v1	1041	unplaced		primary	NW_001847131.1,DS485842.1,211000022278983
chrUn_DS485846v1	1040	unplaced		primary	NW_001847135.1,DS485846.1,211000022278305
chrUn_DS485847v1	1040	unplaced		primary	NW_001847136.1,DS485847.1,211000022279271
chrUn_DS485848v1	1040	unplaced		primary	NW_001847137.1,DS485848.1,211000022280117
chrUn_DS485850v1	1039	unplaced		primary	NW_001847139.1,DS485850.1,211000022279443
chrUn_DS485851v1	1039	unplaced		primary	NW_001847140.1,DS485851.1,211000022280025
chrUn_DS485853v1	1038	unplaced		primary	NW_001847142.1,DS485853.1,211000022278291
chrUn_DS485854v1	1038	unplaced		primary	NW_001847143.1,DS485854.1,211000022278517
chrUn_DS485859v1	1036	unplaced		primary	NW_001847148.1,DS485859.1,211000022278158
chrUn_DS485863v1	1035	unplaced		primary	NW_001847152.1,DS485863.1,211000022278970
chrUn_DS485864v1	1035	unplaced		primary	NW_001847153.1,DS485864.1,211000022278562
chrUn_DS485867v1	1035	unplaced		primary	NW_001847156.1,DS485867.1,211000022279053
chrUn_DS485868v1	1035	unplaced		primary	NW_001847157.1,DS485868.1,211000022279050
chrUn_DS485870v1	1033	unplaced		primary	NW_001847159.1,DS485870.1,211000022278453
chrUn_DS485872v1	1033	unplaced		primary	NW_001847161.1,DS485872.1,211000022278541
chrUn_DS485874v1	1033	unplaced		primary	NW_001847163.1,DS485874.1,211000022279906
chrUn_DS485876v1	1032	unplaced		primary	NW_001847165.1,DS485876.1,211000022279599
chrUn_DS485878v1	1032	unplaced		primary	NW_001847167.1,DS485878.1,211000022280178
chrUn_DS485880v1	1031	unplaced		primary	NW_001847169.1,DS485880.1,211000022279356
chrUn_DS485882v1	1031	unplaced		primary	NW_001847171.1,DS485882.1,211000022280014
chrUn_DS485883v1	1030	unplaced		primary	NW_001847172.1,DS485883.1,211000022278680
chrUn_DS485886v1	1030	unplaced		primary	NW_001847175.1,DS485886.1,211000022278588
chrUn_DS485887v1	1029	unplaced		primary	NW_001847176.1,DS485887.1,211000022279117
chrUn_DS485889v1	1029	unplaced		primary	NW_001847178.1,DS485889.1,211000022280011
chrUn_DS485891v1	1029	unplaced		primary	NW_001847180.1,DS485891.1,211000022278386
chrUn_DS485893v1	1029	unplaced		primary	NW_001847182.1,DS485893.1,211000022278948
chrUn_DS485897v1	1028	unplaced		primary	NW_001847186.1,DS485897.1,211000022280266
chrUn_DS485900v1	1027	unplaced		primary	NW_001847189.1,DS485900.1,211000022278884
chrUn_DS485902v1	1026	unplaced		primary	NW_001847191.1,DS485902.1,211000022279120
chrUn_DS485903v1	1026	unplaced		primary	NW_001847192.1,DS485903.1,211000022279351
chrUn_DS485904v1	1025	unplaced		primary	NW_001847193.1,DS485904.1,211000022278898
chrUn_DS485905v1	1025	unplaced		primary	NW_001847194.1,DS485905.1,211000022278972
chrUn_DS485906v1	1025	unplaced		primary	NW_001847195.1,DS485906.1,211000022278207
chrUn_DS485907v1	1025	unplaced		primary	NW_001847196.1,DS485907.1,211000022278377
chrUn_DS485911v1	1023	unplaced		primary	NW_001847200.1,DS485911.1,211000022279526
chrUn_DS485912v1	1022	unplaced		primary	NW_001847201.1,DS485912.1,211000022279262
chrUn_DS485915v1	1022	unplaced		primary	NW_001847204.1,DS485915.1,211000022279289
chrUn_DS485917v1	1022	unplaced		primary	NW_001847206.1,DS485917.1,211000022279195
chrUn_DS485918v1	1021	unplaced		primary	NW_001847207.1,DS485918.1,211000022279954
chrUn_DS485919v1	1021	unplaced		primary	NW_001847208.1,DS485919.1,211000022278031
chrUn_DS485923v1	1021	unplaced		primary	NW_001847212.1,DS485923.1,211000022279809
chrUn_DS485925v1	1020	unplaced		primary	NW_001847214.1,DS485925.1,211000022278287
chrUn_DS485929v1	1020	unplaced		primary	NW_001847218.1,DS485929.1,211000022278585
chrUn_DS485932v1	1019	unplaced		primary	NW_001847221.1,DS485932.1,211000022279785
chrUn_DS485933v1	1019	unplaced		primary	NW_001847222.1,DS485933.1,211000022279308
chrUn_DS485935v1	1019	unplaced		primary	NW_001847224.1,DS485935.1,211000022280681
chrUn_DS485939v1	1018	unplaced		primary	NW_001847228.1,DS485939.1,211000022279644
chrUn_DS485940v1	1018	unplaced		primary	NW_001847229.1,DS485940.1,211000022278759
chrUn_DS485944v1	1016	unplaced		primary	NW_001847233.1,DS485944.1,211000022279741
chrUn_DS485946v1	1016	unplaced		primary	NW_001847235.1,DS485946.1,211000022279736
chrUn_DS485947v1	1016	unplaced		primary	NW_001847236.1,DS485947.1,211000022279626
chrUn_DS485948v1	1015	unplaced		primary	NW_001847237.1,DS485948.1,211000022279609
chrUn_DS485952v1	1014	unplaced		primary	NW_001847241.1,DS485952.1,211000022279693
chrUn_DS485953v1	1014	unplaced		primary	NW_001847242.1,DS485953.1,211000022279792
chrUn_DS485954v1	1014	unplaced		primary	NW_001847243.1,DS485954.1,211000022278424
chrUn_DS485955v1	1014	unplaced		primary	NW_001847244.1,DS485955.1,211000022280290
chrUn_DS485957v1	1013	unplaced		primary	NW_001847246.1,DS485957.1,211000022278247
chrUn_DS485958v1	1013	unplaced		primary	NW_001847247.1,DS485958.1,211000022278258
chrUn_DS485964v1	1012	unplaced		primary	NW_001847253.1,DS485964.1,211000022279134
chrUn_DS485965v1	1012	unplaced		primary	NW_001847254.1,DS485965.1,211000022279215
chrUn_DS485966v1	1011	unplaced		primary	NW_001847255.1,DS485966.1,211000022279946
chrUn_DS485968v1	1011	unplaced		primary	NW_001847257.1,DS485968.1,211000022279342
chrUn_DS485969v1	1011	unplaced		primary	NW_001847258.1,DS485969.1,211000022279180
chrUn_DS485973v1	1010	unplaced		primary	NW_001847262.1,DS485973.1,211000022278272
chrUn_DS485979v1	1008	unplaced		primary	NW_001847268.1,DS485979.1,211000022278095
chrUn_DS485980v1	1008	unplaced		primary	NW_001847269.1,DS485980.1,211000022279200
chrUn_DS485982v1	1007	unplaced		primary	NW_001847271.1,DS485982.1,211000022278650
chrUn_DS485983v1	1006	unplaced		primary	NW_001847272.1,DS485983.1,211000022279353
chrUn_DS485984v1	1006	unplaced		primary	NW_001847273.1,DS485984.1,211000022278152
chrUn_DS485985v1	1006	unplaced		primary	NW_001847274.1,DS485985.1,211000022278718
chrUn_DS485986v1	1005	unplaced		primary	NW_001847275.1,DS485986.1,211000022279384
chrUn_DS485988v1	1005	unplaced		primary	NW_001847277.1,DS485988.1,211000022280165
chrUn_DS485989v1	1005	unplaced		primary	NW_001847278.1,DS485989.1,211000022278539
chrUn_DS485991v1	1005	unplaced		primary	NW_001847280.1,DS485991.1,211000022279132
chrUn_DS485995v1	1004	unplaced		primary	NW_001847284.1,DS485995.1,211000022278137
chrUn_DS485996v1	1004	unplaced		primary	NW_001847285.1,DS485996.1,211000022279409
chrUn_DS485997v1	1004	unplaced		primary	NW_001847286.1,DS485997.1,211000022279103
chrUn_DS485998v1	1003	unplaced		primary	NW_001847287.1,DS485998.1,211000022278074
chrUn_DS486002v1	1001	unplaced		primary	NW_001847291.1,DS486002.1,211000022278179
chrUn_DS486004v1	1001	unplaced		primary	NW_001847293.1,DS486004.1,211000022279016
chrUn_DS486005v1	1001	unplaced		primary	NW_001847294.1,DS486005.1,211000022278576
chrUn_DS486008v1	1001	unplaced		primary	NW_001847297.1,DS486008.1,211000022278384
